"SYMBOL ","COMPANY ","REGULATION ","NAME OF THE ACQUIRER/DISPOSER ","CATEGORY OF PERSON ","TYPE OF SECURITY (PRIOR) ","NO. OF SECURITY (PRIOR) ","% SHAREHOLDING (PRIOR) ","TYPE OF SECURITY (ACQUIRED/DISPLOSED) ","NO. OF SECURITIES (ACQUIRED/DISPLOSED) ","VALUE OF SECURITY (ACQUIRED/DISPLOSED) ","ACQUISITION/DISPOSAL TRANSACTION TYPE ","TYPE OF SECURITY (POST) ","NO. OF SECURITY (POST) ","% POST ","DATE OF ALLOTMENT/ACQUISITION FROM ","DATE OF ALLOTMENT/ACQUISITION TO ","DATE OF INITMATION TO COMPANY ","MODE OF ACQUISITION ","DERIVATIVE TYPE SECURITY ","DERIVATIVE CONTRACT SPECIFICATION ","NOTIONAL VALUE(BUY) ","NUMBER OF UNITS/CONTRACT LOT SIZE (BUY) ","NOTIONAL VALUE(SELL) ","NUMBER OF UNITS/CONTRACT LOT SIZE  (SELL) ","EXCHANGE ","REMARK ","BROADCASTE DATE AND TIME ","XBRL "
"ICICIBANK","ICICI Bank Limited","7(2)","ANUBHAV SRIVASTAVA","Employees/Designated Employees","Equity Shares","15698","0",,"15000","6737925.45","Sell","Equity Shares","698","0.00","26-Sep-2019","26-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:44","https://archives.nseindia.com/corporate/xbrl/IT_1057725_138586_30092019064408_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Avijit Saha","Employees/Designated Employees","Equity Shares","25000","0",,"3000","1344800","Sell","Equity Shares","22000","0.00","26-Sep-2019","26-Sep-2019","27-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:44","https://archives.nseindia.com/corporate/xbrl/IT_1057725_138586_30092019064408_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","SURENDRA APPLICATLA","Employees/Designated Employees","Equity Shares","6650","0",,"2400","1037340","Sell","Equity Shares","4250","0.00","20-Sep-2019","23-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:44","https://archives.nseindia.com/corporate/xbrl/IT_1057725_138586_30092019064408_WEB.xml"
"NBVENTURES","Nava Bharat Ventures Limited","7(2)","A N INVESTMENTS PRIVATE LIMITED","Promoter Group","Equity Shares","9323074","5.29",,"10041","844878","Buy","Equity Shares","9333115","5.30","26-Sep-2019","27-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:44","https://archives.nseindia.com/corporate/xbrl/IT_1057730_138585_30092019064403_WEB.xml"
"BAJFINANCE","Bajaj Finance Limited","7(2)","Shri Anup Kumar Saha","Employees/Designated Employees","Equity Shares","6000","0",,"5000","20250000.00","Sell","Equity Shares","1000","0.00","30-Sep-2019","30-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:43","https://archives.nseindia.com/corporate/xbrl/IT_1057699_138584_30092019064343_WEB.xml"
"JMFINANCIL","JM Financial Limited","7(2)","Bhanu Katoch","Other","Equity Shares","120315","0.01",,"1000","82940","Sell","Equity Shares","119315","0.01","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:40","https://archives.nseindia.com/corporate/xbrl/IT_1057728_138583_30092019064003_WEB.xml"
"BHARATGEAR","Bharat Gears Limited","7(2)","Surinder P. Kanwar","Promoters","Equity Shares","2628920","32.29",,"738650","77558250","Buy","Equity Shares","3367570","36.19","10-May-2019","10-May-2019","11-May-2019","Public Right","-","-","0","0","0","0","NA","-","30-Sep-2019 18:37","https://archives.nseindia.com/corporate/xbrl/IT_1057727_138581_30092019063745_WEB.xml"
"SYNGENE","Syngene International Limited","7(2)","BSV Prasad","Employees/Designated Employees","Equity Shares","42960","0.01",,"6000","1880000","Sell","Equity Shares","36960","0.01","18-Sep-2019","20-Sep-2019","26-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:31","https://archives.nseindia.com/corporate/xbrl/IT_1057724_138578_30092019063153_WEB.xml"
"CLEDUCATE","CL Educate Limited","7(2)","Satya Narayanan R","Promoters","Equity Shares","2292579","16.18",,"5000","390000","Buy","Equity Shares","2297579","16.22","30-Sep-2019","30-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:30","https://archives.nseindia.com/corporate/xbrl/IT_1057723_138577_30092019063040_WEB.xml"
"PEL","Piramal Enterprises Limited","7(2)","Piyush Gupta","Other","Equity Shares","9000","0",,"9000","15694491","Sell","Equity Shares","Nil","0.00","26-Sep-2019","27-Sep-2019","27-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:28","https://archives.nseindia.com/corporate/xbrl/IT_1057650_138576_30092019062857_WEB.xml"
"PRECAM","Precision Camshafts Limited","7(2)","Yatin S. Shah","Promoters","Equity shares","60777400","63.98",,"59588","1762553","Buy","Equity shares","60836988","64.05","27-Sep-2019","27-Sep-2019","28-Sep-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-Sep-2019 18:27","https://archives.nseindia.com/corporate/xbrl/IT_1057722_138575_30092019062715_WEB.xml"
"ZEEL","Zee Entertainment Enterprises Limited","7(2)","ESSEL INTERNATIONAL LIMITED","Promoters","Equity Shares","10096000","1.05",,"2000000","557620800","Sell","Equity Shares","8096000","0.84","25-Sep-2019","25-Sep-2019","27-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:26","https://archives.nseindia.com/corporate/xbrl/IT_1057721_138573_30092019062607_WEB.xml"
"ZEEL","Zee Entertainment Enterprises Limited","7(2)","ESSEL INTERNATIONAL LIMITED","Promoters","Equity Shares","12256000","1.28",,"2160000","594446472","Sell","Equity Shares","10096000","1.05","24-Sep-2019","24-Sep-2019","26-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:26","https://archives.nseindia.com/corporate/xbrl/IT_1057721_138573_30092019062607_WEB.xml"
"KALPATPOWR","Kalpataru Power Transmission Limited","7(2)","Tara Kanga","Promoter Group","Equity Shares","1854130","1.2",,"20000","9902000","Sell","Equity Shares","1834130","1.19","26-Sep-2019","26-Sep-2019","27-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:24","https://archives.nseindia.com/corporate/xbrl/IT_1057720_138572_30092019062418_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","BHARAT GUPTA","Promoter Group","Equity Shares","14335","0",,"4153","265560.47","Buy","Equity Shares","18488","0.01","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:24","https://archives.nseindia.com/corporate/xbrl/IT_1057713_138571_30092019062415_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","TARUN GUPTA","Promoter Group","Equity Shares","100000","0.03",,"11200","714894.76","Buy","Equity Shares","111200","0.04","26-Sep-2019","27-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:24","https://archives.nseindia.com/corporate/xbrl/IT_1057713_138571_30092019062415_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","DEVENDRA MOHAN GUPTA","Promoter Group","Equity Shares","106000","0.04",,"11890","750656.90","Buy","Equity Shares","117890","0.04","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:24","https://archives.nseindia.com/corporate/xbrl/IT_1057713_138571_30092019062415_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","RAHUL GUPTA","Promoter Group","Equity Shares","Nil","0",,"8268","521534.11","Buy","Equity Shares","8268","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:24","https://archives.nseindia.com/corporate/xbrl/IT_1057713_138571_30092019062415_WEB.xml"
"JAGRAN","Jagran Prakashan Limited","7(2)","DHIRENDRA MOHAN GUPTA","Promoter Group","Equity Shares","206000","0.07",,"14534","926036.88","Buy","Equity Shares","220534","0.07","26-Sep-2019","27-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:24","https://archives.nseindia.com/corporate/xbrl/IT_1057713_138571_30092019062415_WEB.xml"
"PRECAM","Precision Camshafts Limited","7(2)","Yatin S. Shah","Promoters","Equity shares","60777400","63.98",,"59588","1762553","Buy","Equity shares","60836988","64.05","27-Sep-2019","27-Sep-2019","28-Sep-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-Sep-2019 18:21","https://archives.nseindia.com/corporate/xbrl/IT_1057719_138569_30092019062136_WEB.xml"
"LAURUSLABS","Laurus Labs Limited","7(2)","C V LAKSHMANA RAO","Promoters","Equity Shares","2458887","2.3",,"7013","2591724.28","Buy","Equity Shares","2465900","2.30","27-Sep-2019","27-Sep-2019","27-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:17","https://archives.nseindia.com/corporate/xbrl/IT_1057715_138568_30092019061744_WEB.xml"
"LAURUSLABS","Laurus Labs Limited","7(2)","C V LAKSHMANA RAO","Promoters","Equity Shares","2465900","2.3",,"4100","1515975","Buy","Equity Shares","2470000","2.31","27-Sep-2019","27-Sep-2019","27-Sep-2019","Market Purchase","-","-","0","0","0","0","BSE","-","30-Sep-2019 18:17","https://archives.nseindia.com/corporate/xbrl/IT_1057715_138568_30092019061744_WEB.xml"
"LAURUSLABS","Laurus Labs Limited","7(2)","C V LAKSHMANA RAO","Promoters","Equity Shares","2451887","2.29",,"7000","2579640","Buy","Equity Shares","2458887","2.30","26-Sep-2019","26-Sep-2019","27-Sep-2019","Market Purchase","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:17","https://archives.nseindia.com/corporate/xbrl/IT_1057715_138568_30092019061744_WEB.xml"
"HDFC","Housing Development Finance Corporation Limited","7(2)","MYTHILI VENUGOPAL","Employees/Designated Employees","Equity Shares","3615","0",,"2250","2282963","Pledge","Equity Shares","3615","0.00","27-Sep-2019","27-Sep-2019","27-Sep-2019","Pledge Creation","-","-","0","0","0","0","NA","-","30-Sep-2019 18:16","https://archives.nseindia.com/corporate/xbrl/IT_1057718_138567_30092019061603_WEB.xml"
"IIFLSEC","IIFL Securities Limited","7(2)","M/s. Orpheus Trading Pvt Ltd","Promoter Group","Equity Shares","1800000","0.56",,"1000000","31253135.2","Buy","Equity Shares","2800000","0.88","30-Sep-2019","30-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","30-Sep-2019 18:13","https://archives.nseindia.com/corporate/xbrl/IT_1057716_138566_30092019061310_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Kailash Chander Sharma","Employees/Designated Employees","Equity Shares","15494","0.14",,"101","292900","Sell","Equity Shares","15393","0.14","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1057712_138565_30092019061201_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Bharat Bhushan Chalana","Employees/Designated Employees","Equity Shares","3623","0.03",,"200","573800","Sell","Equity Shares","3423","0.03","26-Sep-2019","26-Sep-2019","27-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1057712_138565_30092019061201_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Pankaj Sharma","Employees/Designated Employees","Equity Shares","18500","0.16",,"300","858849","Sell","Equity Shares","18200","0.16","26-Sep-2019","26-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1057712_138565_30092019061201_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Lalit Kumar Shukla","Employees/Designated Employees","Equity Shares","6730","0.06",,"100","289107","Sell","Equity Shares","6630","0.06","26-Sep-2019","26-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1057712_138565_30092019061201_WEB.xml"
"DIXON","Dixon Technologies (India) Limited","7(2)","Vineet Kumar Mishra","Employees/Designated Employees","Equity Shares","12125","0.11",,"5134","14871090","Sell","Equity Shares","6991","0.06","30-Sep-2019","30-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:12","https://archives.nseindia.com/corporate/xbrl/IT_1057712_138565_30092019061201_WEB.xml"
"SSWL","Steel Strips Wheels Limited","7(2)","SUNENA GARG","Promoter Group","Equity Shares","516260","3.31",,"9850","7705737.56","Buy","Equity Shares","526110","3.37","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Purchase","-","-","0","0","0","0","BSE,NSE","-","30-Sep-2019 18:05","https://archives.nseindia.com/corporate/xbrl/IT_1057714_138562_30092019060535_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ANUPAMA RANADE","Employees/Designated Employees","Equity Shares","19500","0",,"8500","3809409","Sell","Equity Shares","11000","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ENA GAUBA","Employees/Designated Employees","Equity Shares","5532","0",,"5532","2310164","Sell","Equity Shares","Nil","0.00","20-Sep-2019","20-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","ABHIJIT KUMAR MAJEE","Employees/Designated Employees","Equity Shares","4882","0",,"2882","1288314","Sell","Equity Shares","2000","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","AKASH CHOPRA","Employees/Designated Employees","Equity Shares","10050","0",,"3050","1361825","Sell","Equity Shares","7000","0.00","23-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","SAMEER PHUTANE","Employees/Designated Employees","Equity Shares","51425","0",,"12925","5788759","Sell","Equity Shares","38500","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Rakesh Suvarna","Employees/Designated Employees","Equity Shares","61800","0",,"11800","5303531.55","Sell","Equity Shares","50000","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Ashish Kashive","Employees/Designated Employees","Equity Shares","Nil","0",,"13200","2656500","Buy","Equity Shares","13200","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","ESOP","-","-","0","0","0","0","NA","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","SUDHIR DOLE","Employees/Designated Employees","Equity Shares","337800","0",,"20000","8989200","Pledge Invoke","Equity Shares","317800","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","Invocation of pledge","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Aman Mehta","Employees/Designated Employees","Equity Shares","2194","0",,"2194","980718","Sell","Equity Shares","Nil","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ICICIBANK","ICICI Bank Limited","7(2)","Supritha Shetty","Employees/Designated Employees","Equity Shares","2125","0",,"2125","923418.75","Sell","Equity Shares","Nil","0.00","30-Sep-2019","30-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057703_138561_30092019060449_WEB.xml"
"ZEEMEDIA","Zee Media Corporation Limited","7(2)","25FPS Media Private Limited","Promoters","Equity Shares","118128867","25.09",,"14693446","188810781","Pledge","Equity Shares","118128867","25.09","26-Jul-2019","20-Sep-2019","27-Sep-2019","Pledge Creation","-","-","0","0","0","0","NA","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057711_138560_30092019060419_WEB.xml"
"ZEEMEDIA","Zee Media Corporation Limited","7(2)","25FPS Media Private Limited","Promoters","Equity Shares","128557041","27.31",,"10428174","114900286","Pledge Invoke","Equity Shares","118128867","25.09","26-Jul-2019","20-Sep-2019","27-Sep-2019","Invocation of pledge","-","-","0","0","0","0","NA","-","30-Sep-2019 18:04","https://archives.nseindia.com/corporate/xbrl/IT_1057711_138560_30092019060419_WEB.xml"
"MAHLOG","Mahindra Logistics Limited","7(2)","Ankur Singhai","Employees/Designated Employees","Equity Shares","34214","0.05",,"1500","558540","Sell","Equity Shares","32714","0.05","26-Sep-2019","26-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:01","https://archives.nseindia.com/corporate/xbrl/IT_1057677_138558_30092019060121_WEB.xml"
"MAHLOG","Mahindra Logistics Limited","7(2)","Ankur Singhai","Employees/Designated Employees","Equity Shares","34849","0.05",,"635","237079","Sell","Equity Shares","34214","0.05","25-Sep-2019","25-Sep-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:01","https://archives.nseindia.com/corporate/xbrl/IT_1057677_138558_30092019060121_WEB.xml"
"MAHLOG","Mahindra Logistics Limited","7(2)","Ankur Singhai","Employees/Designated Employees","Equity Shares","35191","0.05",,"342","125310","Sell","Equity Shares","34849","0.05","13-Aug-2019","13-Aug-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:01","https://archives.nseindia.com/corporate/xbrl/IT_1057677_138558_30092019060121_WEB.xml"
"MAHLOG","Mahindra Logistics Limited","7(2)","Ankur Singhai","Employees/Designated Employees","Equity Shares","36248","0.05",,"1057","387182","Sell","Equity Shares","35191","0.05","09-Aug-2019","09-Aug-2019","30-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 18:01","https://archives.nseindia.com/corporate/xbrl/IT_1057677_138558_30092019060121_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Suveer Modi","Employees/Designated Employees","Equity Shares","71090","0",,"1000","710000","Buy","Equity Shares","72090","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","ESOP","-","-","0","0","0","0","NA","-","30-Sep-2019 17:57","https://archives.nseindia.com/corporate/xbrl/IT_1057702_138557_30092019055745_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Mukund Raichur","Employees/Designated Employees","Equity Shares","41726","0",,"400","396517","Buy","Equity Shares","42126","0.00","28-Aug-2019","28-Aug-2019","27-Sep-2019","ESOP","-","-","0","0","0","0","NA","-","30-Sep-2019 17:57","https://archives.nseindia.com/corporate/xbrl/IT_1057702_138557_30092019055745_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Devendra Bambardekar","Employees/Designated Employees","Equity Shares","15255","0",,"200","202819","Buy","Equity Shares","15455","0.00","27-Sep-2019","27-Sep-2019","30-Sep-2019","ESOP","-","-","0","0","0","0","NA","-","30-Sep-2019 17:57","https://archives.nseindia.com/corporate/xbrl/IT_1057702_138557_30092019055745_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","D Kannan","Employees/Designated Employees","Equity Shares","715573","0.04",,"10000","16150000","Sell","Equity Shares","705573","0.04","23-Sep-2019","23-Sep-2019","27-Sep-2019","Market Sale","-","-","0","0","0","0","NSE","-","30-Sep-2019 17:57","https://archives.nseindia.com/corporate/xbrl/IT_1057702_138557_30092019055745_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Gaurang Shah","Employees/Designated Employees","Equity Shares","823309","0.04",,"8413","11434215.00","Buy","Equity Shares","831722","0.04","27-Sep-2019","27-Sep-2019","30-Sep-2019","ESOP","-","-","0","0","0","0","NA","-","30-Sep-2019 17:57","https://archives.nseindia.com/corporate/xbrl/IT_1057702_138557_30092019055745_WEB.xml"
"KOTAKBANK","Kotak Mahindra Bank Limited","7(2)","Sovit Nanda","Employees/Designated Employees","Equity Shares","37712","0",,"3000","3082849","Buy","Equity Shares","40712","0.00","27-Sep-2019","27-Sep-2019","29-Sep-2019","ESOP","-","-","0","0","0","0","NA","-","30-Sep-2019 17:57","https://archives.nseindia.com/corporate/xbrl/IT_1057702_138557_30092019055745_WEB.xml"
